"","WageGroup","EduGroup","IndustryGroup","JobGroup","RiskGroup","AgeGroup","Sex","sum_Employment"
"4164","1",3,"9","4","2","6",2,4058.739
"4165","1",3,"9","4","2","7",2,533.938
"4166","1",3,"9","4","3","1",1,6568.8
"4167","1",3,"9","4","3","1",2,2935.339
"4168","1",3,"9","4","3","2",1,11642.717
"4169","1",3,"9","4","3","2",2,14703.042
"4170","1",3,"9","4","3","3",1,2689.5
"4171","1",3,"9","4","3","3",2,13167.604
"4172","1",3,"9","4","3","4",1,905.198
"4173","1",3,"9","4","3","4",2,37705.334
"4174","1",3,"9","4","3","5",1,911.54
"4175","1",3,"9","4","3","5",2,32181.547
"4176","1",3,"9","4","3","6",1,399.761
"4177","1",3,"9","4","3","6",2,751.749
"4178","1",3,"9","4","3","7",2,182.105
"4179","1",3,"9","5","3","1",1,143.45
"4180","1",3,"9","5","3","1",2,1401.426
"4181","1",3,"9","5","3","2",1,834.272
"4182","1",3,"9","5","3","2",2,3607.764
"4183","1",3,"9","5","3","3",1,80.915
"4184","1",3,"9","5","3","3",2,1595.374
"4185","1",3,"9","5","3","4",1,251.921
"4186","1",3,"9","5","3","4",2,3118.708
"4187","1",3,"9","5","3","5",1,27.364
"4188","1",3,"9","5","3","5",2,2579.055
"4189","1",3,"9","5","3","6",1,406.078
"4190","1",3,"9","5","3","6",2,289.576
"4191","1",3,"9","6","2","4",1,22.831
"4192","1",3,"9","7","2","1",1,705.749
"4193","1",3,"9","7","2","1",2,64.076
"4194","1",3,"9","7","2","2",1,1084.768
"4195","1",3,"9","7","2","2",2,1316.629
"4196","1",3,"9","7","2","3",1,384.711
"4197","1",3,"9","7","2","3",2,470.356
"4198","1",3,"9","7","2","4",1,225.197
"4199","1",3,"9","7","2","4",2,438.839
"4200","1",3,"9","7","2","5",1,14.574
"4201","1",3,"9","7","2","5",2,52.852
"4202","1",3,"9","7","2","6",2,180.047
"4203","1",3,"9","8","2","3",2,30.441
"4204","1",3,"9","8","2","6",1,48.648
"4205","1",3,"9","8","3","3",1,23.072
"4206","1",3,"9","8","3","6",1,20.055
"4207","1",3,"9","9","2","1",2,37.512
"4208","1",3,"9","9","2","2",1,418.588
"4209","1",3,"9","9","2","2",2,418.97
"4210","1",3,"9","9","2","3",1,46.913
"4211","1",3,"9","9","2","3",2,339.291
"4212","1",3,"9","9","2","4",1,317.043
"4213","1",3,"9","9","2","4",2,1243.91
"4214","1",3,"9","9","2","5",1,595.813
"4215","1",3,"9","9","2","5",2,5452.199
"4216","1",3,"9","9","2","6",1,413.003
"4217","1",3,"9","9","2","6",2,1025.288
"4218","1",3,"9","9","3","1",1,2879.848
"4219","1",3,"9","9","3","1",2,981.458
"4220","1",3,"9","9","3","2",1,10011.558
"4221","1",3,"9","9","3","2",2,1766.343
"4222","1",3,"9","9","3","3",1,5677.127
"4223","1",3,"9","9","3","3",2,3206.911
"4224","1",3,"9","9","3","4",1,4373.432
"4225","1",3,"9","9","3","4",2,19996.861
"4226","1",3,"9","9","3","5",1,1205.6
"4227","1",3,"9","9","3","5",2,32677.988
"4228","1",3,"9","9","3","6",1,718.006
"4229","1",3,"9","9","3","6",2,8737.004
"4230","1",3,"9","9","3","7",1,301.291
"4231","1",3,"9","9","3","7",2,100.233
"4232","1",3,"10","2","1","1",1,737.83
"4233","1",3,"10","2","1","2",1,1640.157
"4234","1",3,"10","2","1","2",2,540.193
"4235","1",3,"10","2","1","3",1,639.225
"4236","1",3,"10","2","1","3",2,321.48
"4237","1",3,"10","2","1","4",2,338.634
"4238","1",3,"10","2","1","5",1,60.375
"4239","1",3,"10","2","1","6",1,69.589
"4240","1",3,"10","2","2","1",1,192.379
"4241","1",3,"10","2","2","1",2,47.446
"4242","1",3,"10","2","2","2",1,1089.06
"4243","1",3,"10","2","2","2",2,289.976
"4244","1",3,"10","2","2","3",2,316.817
"4245","1",3,"10","2","2","4",1,349.796
"4246","1",3,"10","3","2","2",1,288.293
"4247","1",3,"10","3","2","2",2,303.711
"4248","1",3,"10","3","2","4",2,1291.47
"4249","1",3,"10","3","2","5",2,281.082
"4250","1",3,"10","3","3","1",2,1021.11
"4251","1",3,"10","3","3","2",1,495.306
"4252","1",3,"10","3","3","2",2,3909.56
"4253","1",3,"10","3","3","3",1,229.64
"4254","1",3,"10","3","3","3",2,1543.2
"4255","1",3,"10","3","3","4",2,2648.629
"4256","1",3,"10","3","3","5",1,88.794
"4257","1",3,"10","3","3","5",2,776.145
"4258","1",3,"10","3","3","7",1,514.268
"4259","1",3,"10","4","2","1",1,101.336
"4260","1",3,"10","4","2","2",2,15.046
"4261","1",3,"10","4","2","4",2,21.248
"4262","1",3,"10","5","2","4",1,245.99
"4263","1",3,"10","5","2","4",2,202.21
"4264","1",3,"10","5","2","5",1,41.067
"4265","1",3,"10","5","2","5",2,794.188
"4266","1",3,"10","5","2","6",1,42.084
"4267","1",3,"10","5","3","1",1,629.186
"4268","1",3,"10","5","3","1",2,182.506
"4269","1",3,"10","5","3","2",1,542.52
"4270","1",3,"10","5","3","3",2,152.626
"4271","1",3,"10","5","3","4",2,222.738
"4272","1",3,"10","5","3","5",2,73.411
"4273","1",3,"10","7","2","1",1,235.547
"4274","1",3,"10","7","2","2",1,810.817
"4275","1",3,"10","7","2","3",1,1070.626
"4276","1",3,"10","7","2","3",2,106.903
"4277","1",3,"10","7","2","4",1,265.331
"4278","1",3,"10","7","2","4",2,137.239
"4279","1",3,"10","7","2","5",1,203.141
"4280","1",3,"10","7","3","4",2,223.939
"4281","1",3,"10","8","2","4",1,335.013
"4282","1",3,"10","9","2","3",2,425.021
"4283","1",3,"10","9","2","4",1,35.392
"4284","1",3,"10","9","2","4",2,549.465
"4285","1",3,"10","9","2","5",1,344.563
"4286","1",3,"10","9","2","5",2,944.828
"4287","1",3,"10","9","2","6",1,46.922
"4288","1",3,"10","9","3","2",1,149.62
"4289","1",3,"10","9","3","3",1,444.914
"4290","1",3,"10","9","3","4",1,415.805
"4291","1",3,"10","9","3","5",1,36.507
"4292","1",3,"10","9","3","6",1,166.031
"4293","1",3,"11","3","2","1",2,1626.048
"4294","1",3,"11","3","2","2",1,954.92
"4295","1",3,"11","3","2","2",2,857.447
"4296","1",3,"11","3","2","3",1,282.064
"4297","1",3,"11","3","2","3",2,1675.614
"4298","1",3,"11","3","2","4",1,207.926
"4299","1",3,"11","3","2","4",2,2709.654
"4300","1",3,"11","3","2","5",1,147.567
"4301","1",3,"11","3","2","5",2,247.135
"4302","1",3,"11","3","2","6",1,128.227
"4303","1",3,"11","3","2","6",2,249.338
"4304","1",3,"11","3","2","7",1,187.123
"4305","1",3,"11","3","3","1",2,512.612
"4306","1",3,"11","3","3","2",1,756.923
"4307","1",3,"11","3","3","2",2,1646.103
"4308","1",3,"11","3","3","3",1,181.015
"4309","1",3,"11","3","3","3",2,2311.387
"4310","1",3,"11","3","3","4",1,195.815
"4311","1",3,"11","3","3","4",2,2554.413
"4312","1",3,"11","3","3","5",2,487.702
"4313","1",3,"11","3","3","6",1,257.591
"4314","1",3,"11","3","3","7",1,52.077
"4315","1",3,"11","4","2","2",1,145.376
"4316","1",3,"11","4","2","3",1,466.326
"4317","1",3,"11","4","2","3",2,392.355
"4318","1",3,"11","4","2","4",1,82.615
"4319","1",3,"11","4","2","4",2,504.078
"4320","1",3,"11","4","2","5",1,57.178
"4321","1",3,"11","4","2","6",1,30.205
"4322","1",3,"11","5","2","2",1,186.772
"4323","1",3,"11","5","2","2",2,446.643
"4324","1",3,"11","5","2","3",1,1080.295
"4325","1",3,"11","5","2","3",2,5892.049
"4326","1",3,"11","5","2","4",1,781.081
"4327","1",3,"11","5","2","4",2,12262.722
"4328","1",3,"11","5","2","5",1,839.732
"4329","1",3,"11","5","2","5",2,12347.719
"4330","1",3,"11","5","2","6",1,226.058
"4331","1",3,"11","5","2","6",2,2150.995
"4332","1",3,"11","5","2","7",1,303.637
"4333","1",3,"11","5","3","3",2,27.504
"4334","1",3,"11","5","3","4",2,706.679
"4335","1",3,"11","5","3","5",2,301.28
"4336","1",3,"11","7","2","3",1,24.053
"4337","1",3,"11","7","2","4",1,17.353
"4338","1",3,"11","8","2","3",1,23.022
"4339","1",3,"11","9","2","3",1,104.657
"4340","1",3,"11","9","2","4",1,362.017
"4341","1",3,"11","9","2","4",2,892.147
"4342","1",3,"11","9","2","5",1,246.742
"4343","1",3,"11","9","2","5",2,1629.209
"4344","1",3,"11","9","2","6",1,107.054
"4345","1",3,"11","9","3","6",1,170.275
"4346","1",3,"12","2","2","3",1,1109.415
"4347","1",3,"12","2","2","3",2,1900.359
"4348","1",3,"12","2","2","4",1,201.826
"4349","1",3,"12","2","2","4",2,2297.888
"4350","1",3,"12","2","2","5",1,1732.959
"4351","1",3,"12","2","2","5",2,3268.084
"4352","1",3,"12","2","2","6",1,239.327
"4353","1",3,"12","2","2","6",2,2659.891
"4354","1",3,"12","3","2","2",2,383.496
"4355","1",3,"12","3","2","4",2,205.313
"4356","1",3,"12","3","2","5",2,246.709
"4357","1",3,"12","3","3","1",1,229.692
"4358","1",3,"12","3","3","2",1,2025.852
"4359","1",3,"12","3","3","2",2,1347.545
"4360","1",3,"12","3","3","3",1,435.635
"4361","1",3,"12","3","3","3",2,2937.288
"4362","1",3,"12","3","3","4",1,432.992
"4363","1",3,"12","3","3","4",2,7090.428
"4364","1",3,"12","3","3","5",1,367.178
"4365","1",3,"12","3","3","5",2,2483.764
"4366","1",3,"12","3","3","6",1,754.905
"4367","1",3,"12","3","3","6",2,654.857
"4368","1",3,"12","4","1","4",2,307.236
"4369","1",3,"12","4","2","5",2,116.241
"4370","1",3,"12","5","2","1",1,67.763
"4371","1",3,"12","5","2","3",1,715.92
"4372","1",3,"12","5","2","3",2,644.142
"4373","1",3,"12","5","2","6",1,54.415
"4374","1",3,"12","5","3","2",1,566.919
"4375","1",3,"12","5","3","2",2,224.094
"4376","1",3,"12","5","3","3",2,179.005
"4377","1",3,"12","5","3","4",2,915.639
"4378","1",3,"12","5","3","5",2,1240.212
"4379","1",3,"12","7","1","4",1,287.248
"4380","1",3,"12","7","1","5",1,228.927
"4381","1",3,"12","7","1","6",1,260.448
"4382","1",3,"12","7","2","1",1,52.948
"4383","1",3,"12","7","2","2",1,228.233
"4384","1",3,"12","7","2","3",1,227.995
"4385","1",3,"12","7","2","4",1,243.532
"4386","1",3,"12","8","2","2",1,172.706
"4387","1",3,"12","8","2","4",1,23.902
"4388","1",3,"12","8","3","2",1,268.041
"4389","1",3,"12","8","3","3",1,640.644
"4390","1",3,"12","8","3","4",1,698.419
"4391","1",3,"12","8","3","5",1,784.245
"4392","1",3,"12","8","3","6",1,930.82
"4393","1",3,"12","8","3","7",1,407.07
"4394","1",3,"12","9","2","2",2,78.708
"4395","1",3,"12","9","2","3",1,512.702
"4396","1",3,"12","9","2","3",2,1947.781
"4397","1",3,"12","9","2","4",1,578.121
"4398","1",3,"12","9","2","4",2,3926.89
"4399","1",3,"12","9","2","5",1,2650.825
"4400","1",3,"12","9","2","5",2,4490.084
"4401","1",3,"12","9","2","6",1,13473.746
"4402","1",3,"12","9","2","6",2,629.528
"4403","1",3,"12","9","2","7",1,5487.54
"4404","1",3,"12","9","2","7",2,88.049
"4405","1",3,"12","9","3","6",1,1472.859
"4406","1",3,"12","9","3","7",1,126.384
"4407","1",3,"13","1","1","5",1,33.671
"4408","1",3,"13","2","1","1",1,409.851
"4409","1",3,"13","2","1","1",2,188.431
"4410","1",3,"13","2","1","2",1,470.17
"4411","1",3,"13","2","1","3",2,303.375
"4412","1",3,"13","2","1","4",2,367.708
"4413","1",3,"13","2","1","6",1,135.58
"4414","1",3,"13","2","2","1",1,273.453
"4415","1",3,"13","2","2","2",2,291.6
"4416","1",3,"13","2","2","3",2,151.414
"4417","1",3,"13","2","2","4",2,257.594
"4418","1",3,"13","2","2","5",1,332.681
"4419","1",3,"13","2","2","6",1,124.089
"4420","1",3,"13","2","2","7",1,14.855
"4421","1",3,"13","3","2","2",2,181.98
"4422","1",3,"13","3","3","1",1,619.157
"4423","1",3,"13","3","3","1",2,2141.403
"4424","1",3,"13","3","3","2",1,671.079
"4425","1",3,"13","3","3","2",2,4235.817
"4426","1",3,"13","3","3","3",1,63.408
"4427","1",3,"13","3","3","3",2,3551.39
"4428","1",3,"13","3","3","4",1,334.095
"4429","1",3,"13","3","3","4",2,4382.642
"4430","1",3,"13","3","3","5",1,408.612
"4431","1",3,"13","3","3","5",2,1212.438
"4432","1",3,"13","3","3","6",1,333.627
"4433","1",3,"13","3","3","6",2,134.83
"4434","1",3,"13","3","3","7",1,102.965
"4435","1",3,"13","4","1","4",2,42.702
"4436","1",3,"13","4","2","2",2,2051.025
"4437","1",3,"13","4","2","3",2,803.602
"4438","1",3,"13","4","2","5",1,6.792
"4439","1",3,"13","4","2","5",2,14.25
"4440","1",3,"13","4","2","6",2,239.005
"4441","1",3,"13","5","2","2",1,433.83
"4442","1",3,"13","5","2","2",2,129.303
"4443","1",3,"13","5","2","3",2,272.901
"4444","1",3,"13","5","3","5",2,88.68
"4445","1",3,"13","6","2","1",1,155.378
"4446","1",3,"13","6","2","2",1,90.49
"4447","1",3,"13","6","2","5",2,60.498
"4448","1",3,"13","7","1","3",1,41.526
"4449","1",3,"13","8","2","3",1,92.006
"4450","1",3,"13","8","2","6",1,88.655
"4451","1",3,"13","8","3","1",1,34.302
"4452","1",3,"13","8","3","2",1,399.421
"4453","1",3,"13","8","3","2",2,298.252
"4454","1",3,"13","8","3","3",2,25.359
"4455","1",3,"13","8","3","4",1,84.802
"4456","1",3,"13","8","3","4",2,43.539
"4457","1",3,"13","8","3","6",1,69.932
"4458","1",3,"13","9","2","1",1,417.09
"4459","1",3,"13","9","2","3",1,286.926
"4460","1",3,"13","9","2","3",2,81.295
"4461","1",3,"13","9","2","4",1,286.181
"4462","1",3,"13","9","2","4",2,326.389
"4463","1",3,"13","9","2","5",2,415.534
"4464","1",3,"13","9","2","6",1,102.274
"4465","1",3,"13","9","2","6",2,60.699
"4466","1",3,"14","2","1","2",1,281.496
"4467","1",3,"14","2","1","3",2,162.034
"4468","1",3,"14","2","1","4",2,638.869
"4469","1",3,"14","2","1","5",1,308.307
"4470","1",3,"14","2","1","5",2,156.948
"4471","1",3,"14","2","1","6",1,44.087
"4472","1",3,"14","2","2","2",1,475.797
"4473","1",3,"14","2","2","3",1,297.353
"4474","1",3,"14","2","2","5",2,138.025
"4475","1",3,"14","3","2","1",2,206.341
"4476","1",3,"14","3","2","2",1,88.452
"4477","1",3,"14","3","2","2",2,972.785
"4478","1",3,"14","3","2","3",2,310.066
"4479","1",3,"14","3","2","4",1,49.659
"4480","1",3,"14","3","2","4",2,412.405
"4481","1",3,"14","3","2","5",1,62.73
"4482","1",3,"14","3","2","5",2,721.889
"4483","1",3,"14","3","2","6",1,229.652
"4484","1",3,"14","3","3","1",1,303.67
"4485","1",3,"14","3","3","1",2,1138.106
"4486","1",3,"14","3","3","2",1,1027.369
"4487","1",3,"14","3","3","2",2,3918.225
"4488","1",3,"14","3","3","3",1,313.322
"4489","1",3,"14","3","3","3",2,2939.409
"4490","1",3,"14","3","3","4",1,176.619
"4491","1",3,"14","3","3","4",2,7892.209
"4492","1",3,"14","3","3","5",1,194.48
"4493","1",3,"14","3","3","5",2,2384.926
"4494","1",3,"14","3","3","6",1,661.508
"4495","1",3,"14","3","3","6",2,306.744
"4496","1",3,"14","3","3","7",1,29.234
"4497","1",3,"14","4","1","5",2,511.771
"4498","1",3,"14","4","2","1",1,476.07
"4499","1",3,"14","4","2","1",2,589.79
"4500","1",3,"14","4","2","2",1,3328.112
"4501","1",3,"14","4","2","2",2,752.4
"4502","1",3,"14","4","2","3",1,971.475
"4503","1",3,"14","4","2","3",2,114.071
"4504","1",3,"14","4","2","4",1,1073.142
"4505","1",3,"14","4","2","4",2,1771.458
"4506","1",3,"14","4","2","5",1,963.311
"4507","1",3,"14","4","2","5",2,4244.851
"4508","1",3,"14","4","2","6",1,187.388
"4509","1",3,"14","4","2","6",2,1492.707
"4510","1",3,"14","4","3","4",2,185.792
"4511","1",3,"14","5","2","4",2,223.485
"4512","1",3,"14","5","3","1",2,866.928
"4513","1",3,"14","5","3","2",1,206.044
"4514","1",3,"14","5","3","2",2,1574.201
"4515","1",3,"14","5","3","3",2,1737.446
"4516","1",3,"14","5","3","4",2,6737.142
"4517","1",3,"14","5","3","5",1,236.429
"4518","1",3,"14","5","3","5",2,3776.211
"4519","1",3,"14","5","3","6",1,243.727
"4520","1",3,"14","5","3","6",2,43.383
"4521","1",3,"14","6","2","5",1,277.674
"4522","1",3,"14","6","2","6",1,327.813
"4523","1",3,"14","7","1","2",1,681.754
"4524","1",3,"14","7","1","4",1,467.112
"4525","1",3,"14","7","1","4",2,111.048
"4526","1",3,"14","7","1","5",1,474.399
"4527","1",3,"14","7","2","1",1,110.059
"4528","1",3,"14","7","2","2",1,843.423
"4529","1",3,"14","7","2","2",2,123.407
"4530","1",3,"14","7","2","3",1,548.287
"4531","1",3,"14","7","2","4",1,956.959
"4532","1",3,"14","7","2","4",2,522.443
"4533","1",3,"14","7","2","5",1,951.375
"4534","1",3,"14","7","2","5",2,535.311
"4535","1",3,"14","7","2","6",1,885.709
"4536","1",3,"14","7","2","7",1,32.569
"4537","1",3,"14","7","3","3",1,419.477
"4538","1",3,"14","7","3","3",2,250.71
"4539","1",3,"14","7","3","4",1,1505.913
"4540","1",3,"14","7","3","5",1,1105.883
"4541","1",3,"14","7","3","5",2,337.95
"4542","1",3,"14","7","3","6",1,730.251
"4543","1",3,"14","8","2","2",1,171.521
"4544","1",3,"14","8","2","3",1,99.974
"4545","1",3,"14","8","2","4",1,245.203
"4546","1",3,"14","8","2","5",1,1581.108
"4547","1",3,"14","8","2","5",2,62.238
"4548","1",3,"14","8","2","6",1,796.091
"4549","1",3,"14","8","3","2",1,786.601
"4550","1",3,"14","8","3","2",2,450.316
"4551","1",3,"14","8","3","3",1,225.133
"4552","1",3,"14","8","3","3",2,1153.643
"4553","1",3,"14","8","3","4",1,731.249
"4554","1",3,"14","8","3","4",2,2820.791
"4555","1",3,"14","8","3","5",1,1360.095
"4556","1",3,"14","8","3","5",2,988.927
"4557","1",3,"14","8","3","6",1,563.221
"4558","1",3,"14","8","3","7",1,322.54
"4559","1",3,"14","9","2","1",1,299.205
"4560","1",3,"14","9","2","1",2,171.018
"4561","1",3,"14","9","2","2",1,4039.842
"4562","1",3,"14","9","2","2",2,395.898
"4563","1",3,"14","9","2","3",1,5759.624
"4564","1",3,"14","9","2","3",2,4345.485
"4565","1",3,"14","9","2","4",1,12593.521
"4566","1",3,"14","9","2","4",2,12575.646
"4567","1",3,"14","9","2","5",1,24753.813
"4568","1",3,"14","9","2","5",2,29896.736
"4569","1",3,"14","9","2","6",1,46385.083
"4570","1",3,"14","9","2","6",2,14908.009
"4571","1",3,"14","9","2","7",1,16756.354
"4572","1",3,"14","9","2","7",2,2473.117
"4573","1",3,"14","9","3","2",1,721.11
"4574","1",3,"14","9","3","3",1,227.101
"4575","1",3,"14","9","3","3",2,222.595
"4576","1",3,"14","9","3","4",1,249.686
"4577","1",3,"14","9","3","4",2,2129.017
"4578","1",3,"14","9","3","5",1,469.304
"4579","1",3,"14","9","3","5",2,2187.378
"4580","1",3,"14","9","3","6",1,1755.272
"4581","1",3,"14","9","3","7",1,867.685
"4582","1",3,"15","2","1","1",1,274.588
"4583","1",3,"15","2","1","1",2,134.347
"4584","1",3,"15","2","1","2",2,196.289
"4585","1",3,"15","2","1","3",2,24.777
"4586","1",3,"15","2","1","4",1,27.982
"4587","1",3,"15","2","1","4",2,501.288
"4588","1",3,"15","2","1","5",1,52.383
"4589","1",3,"15","2","1","5",2,185.774
"4590","1",3,"15","2","1","6",1,155.322
"4591","1",3,"15","2","1","6",2,101.211
"4592","1",3,"15","2","2","2",1,200.015
"4593","1",3,"15","2","2","3",1,54.65
"4594","1",3,"15","2","2","4",1,169.979
"4595","1",3,"15","2","2","4",2,411.677
"4596","1",3,"15","2","2","5",1,15.887
"4597","1",3,"15","2","2","5",2,30.605
"4598","1",3,"15","2","2","6",1,25.96
"4599","1",3,"15","3","2","1",1,292.073
"4600","1",3,"15","3","2","1",2,399.323
"4601","1",3,"15","3","2","2",1,630.631
"4602","1",3,"15","3","2","2",2,433.78
"4603","1",3,"15","3","2","3",1,220.251
"4604","1",3,"15","3","2","3",2,914.76
"4605","1",3,"15","3","2","4",1,62.097
"4606","1",3,"15","3","2","4",2,883.838
"4607","1",3,"15","3","2","5",1,35.85
"4608","1",3,"15","3","2","5",2,484.389
"4609","1",3,"15","3","3","1",1,52.997
"4610","1",3,"15","3","3","1",2,920.269
"4611","1",3,"15","3","3","2",1,777.286
"4612","1",3,"15","3","3","2",2,1922.869
"4613","1",3,"15","3","3","3",1,305.115
"4614","1",3,"15","3","3","3",2,1207.173
"4615","1",3,"15","3","3","4",1,279.817
"4616","1",3,"15","3","3","4",2,2720.032
"4617","1",3,"15","3","3","5",1,19.44
"4618","1",3,"15","3","3","5",2,2324.785
"4619","1",3,"15","3","3","6",1,59.354
"4620","1",3,"15","3","3","6",2,831.97
"4621","1",3,"15","4","1","5",2,27.267
"4622","1",3,"15","4","2","2",1,137.715
"4623","1",3,"15","4","2","3",1,45.857
"4624","1",3,"15","4","2","3",2,236.237
"4625","1",3,"15","4","2","4",1,237.143
"4626","1",3,"15","4","2","4",2,902.837
"4627","1",3,"15","4","2","5",1,48.617
"4628","1",3,"15","4","2","5",2,2208.298
"4629","1",3,"15","4","2","6",1,391.427
"4630","1",3,"15","4","2","6",2,417.908
"4631","1",3,"15","4","3","5",2,26.019
"4632","1",3,"15","5","2","3",2,240.847
"4633","1",3,"15","5","2","5",2,40.005
"4634","1",3,"15","5","2","6",1,31.699
"4635","1",3,"15","5","3","4",1,20.548
"4636","1",3,"15","5","3","4",2,14.24
"4637","1",3,"15","6","2","4",1,16.903
"4638","1",3,"15","6","2","5",1,142.417
"4639","1",3,"15","6","2","6",1,464.394
"4640","1",3,"15","7","1","1",1,16.751
"4641","1",3,"15","7","2","1",1,93.185
"4642","1",3,"15","7","2","3",1,60.296
"4643","1",3,"15","7","2","4",1,111.865
"4644","1",3,"15","7","2","5",1,424.194
"4645","1",3,"15","7","2","6",1,85.222
"4646","1",3,"15","7","3","6",1,24.446
"4647","1",3,"15","8","2","1",1,25.47
"4648","1",3,"15","8","2","3",1,72.49
"4649","1",3,"15","8","2","4",1,444.113
"4650","1",3,"15","8","2","6",1,27.75
"4651","1",3,"15","8","2","6",2,22.843
"4652","1",3,"15","8","3","1",1,211.19
"4653","1",3,"15","8","3","2",1,450.549
"4654","1",3,"15","8","3","3",1,10.188
"4655","1",3,"15","8","3","4",1,128.56
"4656","1",3,"15","8","3","5",1,26.316
"4657","1",3,"15","9","2","3",1,849.392
"4658","1",3,"15","9","2","3",2,137.603
"4659","1",3,"15","9","2","4",1,1693.439
"4660","1",3,"15","9","2","4",2,642.887
"4661","1",3,"15","9","2","5",1,4464.209
"4662","1",3,"15","9","2","5",2,3039.444
"4663","1",3,"15","9","2","6",1,7581.549
"4664","1",3,"15","9","2","6",2,440.512
"4665","1",3,"15","9","2","7",1,1037.235
"4666","1",3,"15","9","2","7",2,80.403
"4667","1",3,"15","9","3","3",2,228.081
"4668","1",3,"15","9","3","4",1,80.577
"4669","1",3,"15","9","3","4",2,130.877
"4670","1",3,"15","9","3","5",2,109.506
"4671","1",3,"15","9","3","6",1,154.5
"4672","1",3,"15","9","3","7",1,38.005
"4673","1",3,"16","2","1","1",2,315.382
"4674","1",3,"16","2","1","2",1,979.489
"4675","1",3,"16","2","1","2",2,798.017
"4676","1",3,"16","2","1","3",1,564.117
"4677","1",3,"16","2","1","3",2,1049.753
"4678","1",3,"16","2","1","4",1,213.758
"4679","1",3,"16","2","1","4",2,6528.03
"4680","1",3,"16","2","1","5",1,1211.945
"4681","1",3,"16","2","1","5",2,2317.78
"4682","1",3,"16","2","1","6",1,248.911
"4683","1",3,"16","2","1","6",2,564.47
"4684","1",3,"16","2","2","6",1,104.808
"4685","1",3,"16","3","2","2",2,578.092
"4686","1",3,"16","3","2","3",2,478.079
"4687","1",3,"16","3","2","4",2,1114.182
"4688","1",3,"16","3","2","5",1,42.647
"4689","1",3,"16","3","2","5",2,322.368
"4690","1",3,"16","3","2","6",1,132.566
"4691","1",3,"16","3","3","1",2,624.942
"4692","1",3,"16","3","3","2",1,198.608
"4693","1",3,"16","3","3","2",2,1137.931
"4694","1",3,"16","3","3","3",1,192.602
"4695","1",3,"16","3","3","3",2,2163.962
"4696","1",3,"16","3","3","4",1,70.158
"4697","1",3,"16","3","3","4",2,1360.092
"4698","1",3,"16","3","3","5",1,92.766
"4699","1",3,"16","3","3","5",2,2331.864
"4700","1",3,"16","3","3","6",1,404.332
"4701","1",3,"16","3","3","7",1,108.79
"4702","1",3,"16","4","2","3",2,961.059
"4703","1",3,"16","4","2","4",2,16501.268
"4704","1",3,"16","4","2","5",2,16674.245
"4705","1",3,"16","4","2","6",1,58.131
