"","IndustryGroup","JobGroup","RiskGroup","V20","V21","sum_Employment"
"2231","3","9","2",273,930,1969.532
"2232","3","9","2",273,941,49.065
"2233","3","9","2",281,930,3302.835
"2234","3","9","2",281,942,235.365
"2235","3","9","2",282,930,985.014
"2236","3","9","2",283,930,2035.233
"2237","3","9","2",283,941,28.757
"2238","3","9","2",283,942,43.301
"2239","3","9","2",284,930,3570.24
"2240","3","9","2",284,941,339.183
"2241","3","9","2",285,930,3736.566
"2242","3","9","2",285,941,44.434
"2243","3","9","2",289,930,1320.96
"2244","3","9","2",291,910,87.27
"2245","3","9","2",291,930,8872.496
"2246","3","9","2",291,941,711.467
"2247","3","9","2",291,942,1036.322
"2248","3","9","2",291,999,48.677
"2249","3","9","2",292,921,238.769
"2250","3","9","2",292,930,4651.17
"2251","3","9","2",292,941,513.697
"2252","3","9","2",292,942,513.167
"2253","3","9","2",301,930,514.373
"2254","3","9","2",301,941,220.422
"2255","3","9","2",301,942,335.912
"2256","3","9","2",302,941,32.814
"2257","3","9","2",302,942,203.768
"2258","3","9","2",303,921,420.492
"2259","3","9","2",303,930,21427.773
"2260","3","9","2",303,941,620.48
"2261","3","9","2",303,942,980.917
"2262","3","9","2",311,910,2266.982
"2263","3","9","2",311,921,509.774
"2264","3","9","2",311,930,2340.79
"2265","3","9","2",311,941,1949.072
"2266","3","9","2",311,942,327.894
"2267","3","9","2",313,930,148.32
"2268","3","9","2",313,941,90.951
"2269","3","9","2",320,921,123.783
"2270","3","9","2",320,930,3288.084
"2271","3","9","2",320,942,54.802
"2272","3","9","2",331,930,3415.242
"2273","3","9","2",332,921,258.224
"2274","3","9","2",332,930,1127.876
"2275","3","9","2",333,930,405.183
"2276","3","9","2",334,921,100.473
"2277","3","9","2",334,930,984.954
"2278","3","9","2",339,930,9785.161
"2279","3","9","2",339,942,306.72
"2280","3","9","2",339,953,131.795
"2281","3","9","2",339,999,21.365
"2282","3","9","3",101,922,891.984
"2283","3","9","3",101,952,100.149
"2284","3","9","3",102,922,163.986
"2285","3","9","3",103,922,237.039
"2286","3","9","3",104,922,251.155
"2287","3","9","3",106,922,365.554
"2288","3","9","3",106,952,40.937
"2289","3","9","3",107,922,3140.031
"2290","3","9","3",107,952,1309.892
"2291","3","9","3",111,922,32.764
"2292","3","9","3",111,952,31.323
"2293","3","9","3",111,992,54.329
"2294","3","9","3",112,922,105.097
"2295","3","9","3",144,922,43.851
"2296","3","9","3",162,952,76.12
"2297","3","9","3",171,922,153.257
"2298","3","9","3",171,992,259.168
"2299","3","9","3",179,922,405.848
"2300","3","9","3",181,922,571.475
"2301","3","9","3",182,922,30.018
"2302","3","9","3",191,922,8.569
"2303","3","9","3",201,922,228.963
"2304","3","9","3",202,922,14.963
"2305","3","9","3",202,952,39.995
"2306","3","9","3",203,952,51.571
"2307","3","9","3",204,922,305.105
"2308","3","9","3",222,922,53.444
"2309","3","9","3",222,952,197.191
"2310","3","9","3",233,952,73.971
"2311","3","9","3",241,952,248.116
"2312","3","9","3",243,952,161.109
"2313","3","9","3",262,952,190.054
"2314","3","9","3",271,922,2414.37
"2315","3","9","3",289,922,166.949
"2316","3","9","3",291,952,22.836
"2317","3","9","3",303,922,122.926
"2318","3","9","3",303,952,246.714
"2319","3","9","3",313,952,77.097
"2320","3","9","3",320,922,101.758
"2321","4","1","1",351,112,368.21
"2322","4","1","1",351,120,65.135
"2323","4","1","1",351,141,2019.84
"2324","4","2","1",351,222,790.988
"2325","4","2","1",351,231,38.173
"2326","4","2","1",351,232,164.313
"2327","4","2","1",351,235,8955.33
"2328","4","2","1",351,239,380.747
"2329","4","2","1",351,254,99.991
"2330","4","2","1",352,222,90.823
"2331","4","2","1",352,235,159.617
"2332","4","2","1",352,239,543.478
"2333","4","2","1",353,212,233.753
"2334","4","2","1",353,235,176.261
"2335","4","2","1",360,211,709.885
"2336","4","2","1",360,231,140.235
"2337","4","2","1",360,262,158.745
"2338","4","2","2",351,234,445.5
"2339","4","2","2",351,236,1660.64
"2340","4","2","2",351,271,54.069
"2341","4","2","2",351,274,256.56
"2342","4","2","2",352,236,1564.156
"2343","4","2","2",360,234,1235.209
"2344","4","2","2",360,236,48.508
"2345","4","3","2",351,311,97.041
"2346","4","3","2",351,392,279.877
"2347","4","3","2",352,311,130.036
"2348","4","3","2",352,320,121.195
"2349","4","3","2",352,392,236.562
"2350","4","3","2",360,311,3762.873
"2351","4","3","2",360,392,136.417
"2352","4","3","3",351,312,9549.134
"2353","4","3","3",351,313,1751.284
"2354","4","3","3",351,314,454.838
"2355","4","3","3",351,330,754.526
"2356","4","3","3",351,399,828.092
"2357","4","3","3",352,312,4784.514
"2358","4","3","3",352,313,876.181
"2359","4","3","3",352,314,296.616
"2360","4","3","3",352,399,753.324
"2361","4","3","3",353,312,288.787
"2362","4","3","3",353,313,462.612
"2363","4","3","3",360,312,2348.576
"2364","4","3","3",360,313,349.721
"2365","4","3","3",360,314,773.729
"2366","4","3","3",360,399,477.02
"2367","4","4","1",351,411,189.036
"2368","4","4","2",351,412,123.239
"2369","4","4","2",351,441,194.055
"2370","4","4","2",360,412,441.472
"2371","4","4","2",360,441,27.28
"2372","4","5","2",351,510,138.056
"2373","4","7","1",351,762,5142.485
"2374","4","7","2",351,753,96.261
"2375","4","7","2",351,772,34.638
"2376","4","7","2",351,780,23.657
"2377","4","7","2",351,792,83.973
"2378","4","7","2",351,799,39.444
"2379","4","7","2",352,753,221.594
"2380","4","7","2",352,792,3474.55
"2381","4","7","2",353,753,360.967
"2382","4","7","2",353,792,160.037
"2383","4","7","2",360,753,21.414
"2384","4","7","2",360,792,181.761
"2385","4","7","2",360,799,21.063
"2386","4","7","3",351,743,102.817
"2387","4","8","2",351,861,10579.332
"2388","4","8","2",351,873,19.17
"2389","4","8","2",351,874,39.239
"2390","4","8","2",351,881,158.124
"2391","4","8","2",352,873,233.906
"2392","4","8","2",353,861,604.556
"2393","4","8","2",360,861,48.768
"2394","4","8","2",360,873,350.698
"2395","4","8","2",360,881,1619.309
"2396","4","8","3",351,862,895.509
"2397","4","8","3",352,831,218.834
"2398","4","8","3",352,862,65.36
"2399","4","8","3",353,852,236.979
"2400","4","9","2",351,941,623.1
"2401","4","9","2",351,942,592.687
"2402","4","9","2",352,930,278.503
"2403","4","9","2",352,941,25.797
"2404","4","9","2",352,942,26.758
"2405","4","9","2",360,930,156.127
"2406","4","9","2",360,941,225.355
"2407","4","9","2",360,942,276.335
"2408","4","9","3",351,992,873.483
"2409","4","9","3",352,922,25.011
"2410","4","9","3",352,992,3144.403
"2411","4","9","3",360,992,1831.347
"2412","5","1","1",381,153,432.512
"2413","5","1","1",382,120,442.795
"2414","5","1","1",382,153,371.927
"2415","5","1","1",383,141,458.018
"2416","5","2","1",370,231,340.78
"2417","5","2","1",381,244,297.868
"2418","5","2","1",382,235,84.721
"2419","5","2","1",383,231,27.37
"2420","5","2","2",370,234,3801.08
"2421","5","2","2",370,236,863.929
"2422","5","2","2",370,274,340.273
"2423","5","2","2",381,234,146.98
"2424","5","2","2",382,234,399.031
"2425","5","2","2",382,236,275.461
"2426","5","2","2",382,282,290.459
"2427","5","2","2",383,274,349.668
"2428","5","2","2",390,234,1281.677
"2429","5","2","2",390,236,215.842
"2430","5","3","2",370,311,371.906
"2431","5","3","2",382,311,40.976
"2432","5","3","3",370,312,2359.844
"2433","5","3","3",370,313,1741.583
"2434","5","3","3",381,312,3697.786
"2435","5","3","3",381,313,1401.304
"2436","5","3","3",382,312,6033.183
"2437","5","3","3",382,313,2530.55
"2438","5","3","3",382,314,48.566
"2439","5","3","3",382,399,95.118
"2440","5","3","3",383,312,2765.625
"2441","5","3","3",383,313,2030.139
"2442","5","3","3",390,312,332.89
"2443","5","3","3",390,313,300.609
"2444","5","4","2",382,441,235.461
"2445","5","4","2",390,441,35.468
"2446","5","5","2",370,510,315.648
"2447","5","5","2",381,510,468.695
"2448","5","5","2",382,510,366.602
"2449","5","5","3",381,521,106.271
"2450","5","7","1",370,762,47.404
"2451","5","7","2",370,753,512.456
"2452","5","7","2",381,753,33.289
"2453","5","7","2",382,753,216.884
"2454","5","7","2",383,741,150.774
"2455","5","7","2",383,751,1128.18
"2456","5","7","2",383,753,419.422
"2457","5","7","2",390,774,120.319
"2458","5","7","3",381,743,139.433
"2459","5","7","3",383,743,28.386
"2460","5","8","2",370,873,1884.34
"2461","5","8","2",370,881,8044.313
"2462","5","8","2",370,882,357.877
"2463","5","8","2",381,873,10590.474
"2464","5","8","2",381,874,353.087
"2465","5","8","2",381,875,79.719
"2466","5","8","2",381,882,1449.922
"2467","5","8","2",382,873,4716.219
"2468","5","8","2",382,874,999.877
"2469","5","8","2",382,875,1071.418
"2470","5","8","2",382,881,380.102
"2471","5","8","2",382,882,7327.577
"2472","5","8","2",383,873,912.947
"2473","5","8","2",383,874,1163.37
"2474","5","8","2",383,875,191.89
"2475","5","8","2",383,882,1933.517
"2476","5","8","2",390,874,35.371
"2477","5","8","2",390,881,175.713
"2478","5","8","2",390,882,41.703
"2479","5","8","3",370,841,197.554
"2480","5","8","3",370,862,261.096
"2481","5","8","3",381,841,83.755
"2482","5","8","3",382,831,204.273
"2483","5","8","3",382,862,677.055
"2484","5","8","3",383,831,387.786
"2485","5","8","3",383,832,1034.265
"2486","5","8","3",383,841,317.817
"2487","5","8","3",383,843,174.121
"2488","5","8","3",383,851,292.173
"2489","5","8","3",383,899,160.306
"2490","5","9","2",370,941,1099.676
"2491","5","9","2",370,942,49.959
"2492","5","9","2",370,999,138.758
"2493","5","9","2",381,921,67.06
"2494","5","9","2",381,941,10400.918
"2495","5","9","2",381,999,125.548
"2496","5","9","2",382,910,63.851
"2497","5","9","2",382,941,2332.244
"2498","5","9","2",382,999,652.526
"2499","5","9","2",383,930,539.648
"2500","5","9","2",383,941,247.6
"2501","5","9","2",383,999,491.664
"2502","5","9","2",390,941,328.312
"2503","6","1","1",411,120,978.961
"2504","6","1","1",411,141,24050.373
"2505","6","1","1",412,111,587.474
"2506","6","1","1",412,120,193.405
"2507","6","1","1",412,141,8429.667
"2508","6","1","1",421,120,149.658
"2509","6","1","1",421,141,3863.88
"2510","6","1","1",421,149,257.23
"2511","6","1","1",422,120,383.785
"2512","6","1","1",422,141,1775.481
"2513","6","1","1",423,120,314.463
"2514","6","1","1",423,141,423.985
"2515","6","1","1",424,141,1685.105
"2516","6","1","2",412,151,81.744
"2517","6","1","2",423,151,373.826
"2518","6","1","2",424,151,424.045
"2519","6","2","1",411,231,47512.777
"2520","6","2","1",411,235,2973.969
"2521","6","2","1",411,239,1758.972
"2522","6","2","1",411,247,77.022
"2523","6","2","1",411,285,223.37
"2524","6","2","1",412,231,45143.345
"2525","6","2","1",412,235,4616.459
"2526","6","2","1",412,239,1660.134
"2527","6","2","1",412,285,462.573
"2528","6","2","1",421,231,8905.478
"2529","6","2","1",421,237,142.348
"2530","6","2","1",421,239,488.61
"2531","6","2","1",422,231,2072.396
"2532","6","2","1",422,233,69.638
"2533","6","2","1",422,235,999.57
"2534","6","2","1",422,239,7148.908
"2535","6","2","1",422,285,316.423
"2536","6","2","1",423,221,1410.342
"2537","6","2","1",423,222,57.619
"2538","6","2","1",423,235,3499.704
"2539","6","2","1",423,239,1836.868
"2540","6","2","1",424,231,1149.856
"2541","6","2","1",424,235,219.985
"2542","6","2","1",424,239,998.467
"2543","6","2","1",424,285,22384.774
"2544","6","2","1",425,239,228.339
"2545","6","2","2",411,223,163.36
"2546","6","2","2",411,236,7712.243
"2547","6","2","2",411,271,461.254
"2548","6","2","2",411,274,915.232
"2549","6","2","2",411,283,102.774
"2550","6","2","2",412,223,182.623
"2551","6","2","2",412,234,1293.829
"2552","6","2","2",412,236,2155.682
"2553","6","2","2",412,272,46.838
"2554","6","2","2",412,274,1482.653
"2555","6","2","2",421,236,1351.347
"2556","6","2","2",421,274,312.181
"2557","6","2","2",422,234,621.227
"2558","6","2","2",422,236,1621.949
"2559","6","2","2",422,246,43.23
"2560","6","2","2",422,274,1744.574
"2561","6","2","2",423,223,1046.652
"2562","6","2","2",423,224,549.848
"2563","6","2","2",423,236,2463.232
"2564","6","2","2",423,274,2697.233
"2565","6","2","2",423,283,733.496
"2566","6","2","2",424,236,295.719
"2567","6","3","2",411,320,283.278
"2568","6","3","2",412,320,285.565
"2569","6","3","2",421,311,34.028
"2570","6","3","2",422,392,196.157
"2571","6","3","2",423,392,224.464
"2572","6","3","2",424,392,238.655
"2573","6","3","3",411,312,65609.973
"2574","6","3","3",411,313,22936.639
"2575","6","3","3",411,314,2083.954
"2576","6","3","3",411,330,1405.692
"2577","6","3","3",411,399,1559.916
"2578","6","3","3",412,312,35434.935
"2579","6","3","3",412,313,14211.39
"2580","6","3","3",412,314,1337.988
"2581","6","3","3",412,330,263.971
"2582","6","3","3",412,399,502.127
"2583","6","3","3",421,312,13321.331
"2584","6","3","3",421,313,7762.935
"2585","6","3","3",421,314,71.058
"2586","6","3","3",421,330,277.795
"2587","6","3","3",422,312,10936.959
"2588","6","3","3",422,313,8708.521
"2589","6","3","3",422,314,552.132
"2590","6","3","3",423,312,28601.847
"2591","6","3","3",423,313,12343.203
"2592","6","3","3",423,314,751.308
"2593","6","3","3",423,391,222.57
"2594","6","3","3",423,399,370.552
"2595","6","3","3",424,312,18351.282
"2596","6","3","3",424,313,18440.963
"2597","6","3","3",424,314,933.69
"2598","6","3","3",424,399,253.436
"2599","6","3","3",425,312,2150.723
"2600","6","3","3",425,313,3874.052
"2601","6","3","3",425,314,407.681
"2602","6","4","1",422,411,288.17
"2603","6","4","2",411,441,747.584
"2604","6","4","2",412,412,31.784
"2605","6","4","2",412,441,180.473
"2606","6","4","2",422,441,62.223
"2607","6","4","2",423,441,50.212
"2608","6","4","2",424,441,152.359
"2609","6","5","2",411,510,2176.806
"2610","6","5","2",412,510,1580.964
"2611","6","5","2",421,510,2374.33
"2612","6","5","2",422,510,1143.202
"2613","6","5","2",423,510,686.251
"2614","6","5","2",424,510,4158.513
"2615","6","5","2",425,510,650.894
"2616","6","5","2",425,522,2626.964
"2617","6","5","3",412,521,199.799
"2618","6","5","3",421,521,329.416
"2619","6","5","3",422,521,184.478
"2620","6","5","3",424,521,1510.738
"2621","6","6","2",411,612,40.994
"2622","6","6","2",412,612,3236.062
"2623","6","6","2",421,612,89.959
"2624","6","7","1",411,762,9502.47
"2625","6","7","1",412,762,3220.507
"2626","6","7","1",421,762,39.225
"2627","6","7","1",422,762,4032.18
"2628","6","7","1",423,762,123846.804
"2629","6","7","1",424,762,1268.717
"2630","6","7","2",411,753,1421.597
"2631","6","7","2",411,772,115565.856
"2632","6","7","2",411,774,915.525
"2633","6","7","2",411,780,38.835
"2634","6","7","2",411,792,6145.212
"2635","6","7","2",412,752,67.246
"2636","6","7","2",412,753,2571.474
"2637","6","7","2",412,772,15761.458
"2638","6","7","2",412,774,2673.571
"2639","6","7","2",412,792,5916.712
"2640","6","7","2",421,753,865.906
"2641","6","7","2",421,772,56578.095
"2642","6","7","2",421,774,1590.264
"2643","6","7","2",421,792,1205.507
"2644","6","7","2",422,753,39930.247
"2645","6","7","2",422,761,2913.507
"2646","6","7","2",422,772,7861.905
"2647","6","7","2",422,792,61396.784
"2648","6","7","2",422,799,151.005
"2649","6","7","2",423,753,160.559
"2650","6","7","2",423,761,9010.61
"2651","6","7","2",423,772,181.218
"2652","6","7","2",423,780,32466.813
"2653","6","7","2",423,792,394.304
"2654","6","7","2",424,753,159.045
"2655","6","7","2",424,761,441.072
"2656","6","7","2",424,772,77631.392
"2657","6","7","2",424,774,88.625
"2658","6","7","2",424,792,484.92
"2659","6","7","2",424,799,68.247
"2660","6","7","2",425,753,1105.946
"2661","6","7","2",425,772,23.041
"2662","6","7","3",411,742,25.303
"2663","6","7","3",411,743,11588.181
"2664","6","7","3",411,771,7007.626
"2665","6","7","3",411,773,44864.457
"2666","6","7","3",412,742,481.513
"2667","6","7","3",412,743,2758.622
"2668","6","7","3",412,771,278.466
"2669","6","7","3",412,773,2038.526
"2670","6","7","3",421,742,82.451
"2671","6","7","3",421,743,7623.172
"2672","6","7","3",421,771,7134.368
"2673","6","7","3",421,773,5018.244
"2674","6","7","3",422,742,165.291
"2675","6","7","3",422,743,6674.246
"2676","6","7","3",422,771,1938.179
"2677","6","7","3",422,773,7315.118
"2678","6","7","3",423,743,375.866
"2679","6","7","3",424,730,441.529
"2680","6","7","3",424,743,1898.312
"2681","6","7","3",424,771,2756.882
"2682","6","7","3",424,773,211859.018
"2683","6","7","3",425,730,303.334
"2684","6","7","3",425,743,45.962
"2685","6","8","2",411,861,83.662
"2686","6","8","2",411,873,1779.948
"2687","6","8","2",411,874,1993.283
"2688","6","8","2",411,875,3741.135
"2689","6","8","2",412,861,239.674
"2690","6","8","2",412,873,2054.499
"2691","6","8","2",412,874,591.019
"2692","6","8","2",412,875,4479.795
"2693","6","8","2",412,881,454.886
"2694","6","8","2",421,873,1273.994
"2695","6","8","2",421,874,470.975
"2696","6","8","2",421,875,6906.589
"2697","6","8","2",421,881,103.342
"2698","6","8","2",422,861,432.18
"2699","6","8","2",422,873,602.28
"2700","6","8","2",422,874,179.023
"2701","6","8","2",422,875,144.351
"2702","6","8","2",422,881,288.005
"2703","6","8","2",423,861,1623.047
"2704","6","8","2",423,873,137.527
"2705","6","8","2",423,874,490.672
"2706","6","8","2",424,873,375.769
"2707","6","8","2",424,875,362.408
"2708","6","8","2",425,873,42706.33
"2709","6","8","2",425,874,29918.554
"2710","6","8","2",425,875,69893.573
"2711","6","8","3",411,841,427.281
"2712","6","8","3",411,851,225.722
"2713","6","8","3",411,862,807.108
"2714","6","8","3",412,841,275.562
"2715","6","8","3",412,862,361.227
"2716","6","8","3",412,899,224.62
"2717","6","8","3",421,841,374.035
"2718","6","8","3",421,843,87.259
"2719","6","8","3",421,851,113.421
"2720","6","8","3",421,862,180.744
"2721","6","8","3",422,851,159.275
"2722","6","8","3",422,852,1443.229
"2723","6","8","3",422,854,127.034
"2724","6","8","3",422,855,363.791
"2725","6","8","3",422,862,3408.658
"2726","6","8","3",422,899,106.827
"2727","6","8","3",423,862,3658.908
"2728","6","8","3",424,842,1544.755
"2729","6","8","3",424,843,195.283
"2730","6","8","3",424,862,172.997
"2731","6","8","3",424,891,493.141
"2732","6","8","3",424,899,746.445
"2733","6","8","3",425,843,147.347
"2734","6","8","3",425,862,33.606
"2735","6","9","2",411,910,217689.203
"2736","6","9","2",411,941,2202.675
"2737","6","9","2",411,942,2011.056
"2738","6","9","2",411,999,66.069
"2739","6","9","2",412,910,22416.507
"2740","6","9","2",412,941,1515.754
"2741","6","9","2",412,942,239.272
"2742","6","9","2",412,991,649.999
"2743","6","9","2",421,910,33356.481
"2744","6","9","2",421,999,58.766
"2745","6","9","2",422,910,8919.776
"2746","6","9","2",423,910,2571.191
"2747","6","9","2",423,921,401.384
"2748","6","9","2",423,930,159.946
"2749","6","9","2",423,941,313.194
