"","IndustryGroup","JobGroup","RiskGroup","EduGroup","WageGroup","WageGroup2","AgeGroup","Sex","V20","V21","sum_Employment"
"10317","3","7","3",2,"4","5","5",1,311,743,141.702
"10318","3","7","3",2,"5","5","5",1,285,743,302.116
"10319","3","7","3",2,"5","5","5",1,311,743,125.557
"10320","3","7","3",2,"6","5","5",1,311,773,140.824
"10321","3","7","3",2,"8","5","5",1,301,741,141.118
"10322","3","7","3",2,NA,NA,"2",1,320,730,36.832
"10323","3","7","3",2,NA,NA,"4",1,102,710,97.151
"10324","3","7","3",2,NA,NA,"4",1,107,710,68.74
"10325","3","7","3",2,NA,NA,"4",1,251,773,48.051
"10326","3","7","3",2,NA,NA,"4",1,320,730,23.348
"10327","3","7","3",2,NA,NA,"4",1,339,730,38.964
"10328","3","7","3",2,NA,NA,"4",2,107,710,93.669
"10329","3","7","3",2,NA,NA,"4",2,141,722,239.434
"10330","3","7","3",2,NA,NA,"5",1,101,710,59.284
"10331","3","7","3",2,NA,NA,"5",1,102,710,30.985
"10332","3","7","3",2,NA,NA,"5",1,103,710,24.129
"10333","3","7","3",2,NA,NA,"5",1,106,710,86.093
"10334","3","7","3",2,NA,NA,"5",1,107,710,1176.698
"10335","3","7","3",2,NA,NA,"5",1,141,722,383.748
"10336","3","7","3",2,NA,NA,"5",1,162,730,55.323
"10337","3","7","3",2,NA,NA,"5",1,251,742,397.611
"10338","3","7","3",2,NA,NA,"5",1,251,743,57.815
"10339","3","7","3",2,NA,NA,"5",1,251,771,304.343
"10340","3","7","3",2,NA,NA,"5",1,251,773,51.959
"10341","3","7","3",2,NA,NA,"5",1,259,730,52.43
"10342","3","7","3",2,NA,NA,"5",1,259,741,159.395
"10343","3","7","3",2,NA,NA,"5",1,259,742,181.728
"10344","3","7","3",2,NA,NA,"5",1,259,743,23.149
"10345","3","7","3",2,NA,NA,"5",1,292,741,366.256
"10346","3","7","3",2,NA,NA,"5",1,292,743,209.145
"10347","3","7","3",2,NA,NA,"5",1,320,730,759.558
"10348","3","7","3",2,NA,NA,"5",1,339,730,76.211
"10349","3","7","3",2,NA,NA,"5",2,102,710,59.551
"10350","3","7","3",2,NA,NA,"5",2,103,710,26.854
"10351","3","7","3",2,NA,NA,"5",2,106,710,129.255
"10352","3","7","3",2,NA,NA,"5",2,107,710,2648.542
"10353","3","7","3",2,NA,NA,"5",2,111,710,36.373
"10354","3","7","3",2,NA,NA,"5",2,141,722,215.603
"10355","3","7","3",2,NA,NA,"5",2,162,730,32.034
"10356","3","7","3",2,NA,NA,"5",2,222,741,432.451
"10357","3","7","3",2,NA,NA,"5",2,259,741,172.318
"10358","3","7","3",2,NA,NA,"5",2,292,741,168.29
"10359","3","7","3",2,NA,NA,"5",2,320,730,326.079
"10360","3","7","3",2,NA,NA,"5",2,339,730,4.042
"10361","3","7","3",2,NA,NA,"6",1,101,710,13.671
"10362","3","7","3",2,NA,NA,"6",1,102,710,59.279
"10363","3","7","3",2,NA,NA,"6",1,103,710,4.036
"10364","3","7","3",2,NA,NA,"6",1,107,710,1814.372
"10365","3","7","3",2,NA,NA,"6",1,111,710,37.48
"10366","3","7","3",2,NA,NA,"6",1,141,722,468.878
"10367","3","7","3",2,NA,NA,"6",1,162,730,207.816
"10368","3","7","3",2,NA,NA,"6",1,222,741,307.929
"10369","3","7","3",2,NA,NA,"6",1,251,743,203.316
"10370","3","7","3",2,NA,NA,"6",1,251,771,12.594
"10371","3","7","3",2,NA,NA,"6",1,251,773,140.879
"10372","3","7","3",2,NA,NA,"6",1,259,741,105.114
"10373","3","7","3",2,NA,NA,"6",1,292,741,58.719
"10374","3","7","3",2,NA,NA,"6",1,292,743,21.287
"10375","3","7","3",2,NA,NA,"6",1,320,730,259.475
"10376","3","7","3",2,NA,NA,"6",1,339,730,549.761
"10377","3","7","3",2,NA,NA,"6",2,102,710,62.852
"10378","3","7","3",2,NA,NA,"6",2,103,710,41.479
"10379","3","7","3",2,NA,NA,"6",2,107,710,2616.059
"10380","3","7","3",2,NA,NA,"6",2,111,710,33.701
"10381","3","7","3",2,NA,NA,"6",2,141,722,574.971
"10382","3","7","3",2,NA,NA,"7",1,102,710,87.337
"10383","3","7","3",2,NA,NA,"7",1,103,710,4.036
"10384","3","7","3",2,NA,NA,"7",1,107,710,794.258
"10385","3","7","3",2,NA,NA,"7",1,231,773,116.051
"10386","3","7","3",2,NA,NA,"7",1,251,773,143.813
"10387","3","7","3",2,NA,NA,"7",1,259,741,34.702
"10388","3","7","3",2,NA,NA,"7",1,259,743,17.27
"10389","3","7","3",2,NA,NA,"7",1,292,741,132.876
"10390","3","7","3",2,NA,NA,"7",1,320,730,163.481
"10391","3","7","3",2,NA,NA,"7",2,102,710,53.161
"10392","3","7","3",2,NA,NA,"7",2,107,710,4.543
"10393","3","7","3",2,NA,NA,"7",2,141,722,265.789
"10394","3","7","3",3,"0","1","1",1,107,710,415.946
"10395","3","7","3",3,"0","1","2",2,107,710,307.417
"10396","3","7","3",3,"0","1","3",2,107,710,564.967
"10397","3","7","3",3,"0","1","4",1,291,743,89.768
"10398","3","7","3",3,"0","1","4",1,303,743,331.487
"10399","3","7","3",3,"0","1","4",1,311,743,161.444
"10400","3","7","3",3,"0","1","4",1,320,773,43.781
"10401","3","7","3",3,"0","1","4",2,102,710,19.158
"10402","3","7","3",3,"0","1","4",2,111,710,23.583
"10403","3","7","3",3,"0","1","5",2,102,710,18.422
"10404","3","7","3",3,"0","1","5",2,107,710,25.471
"10405","3","7","3",3,"0","1","5",2,111,710,83.554
"10406","3","7","3",3,"0","1","6",1,259,743,17.643
"10407","3","7","3",3,"0","1","6",2,107,710,278.717
"10408","3","7","3",3,"1","1","1",2,107,710,879.794
"10409","3","7","3",3,"1","1","2",1,102,710,87.974
"10410","3","7","3",3,"1","1","2",1,339,730,130.467
"10411","3","7","3",3,"1","1","2",2,101,710,67.178
"10412","3","7","3",3,"1","1","3",1,222,773,15.32
"10413","3","7","3",3,"1","1","3",2,107,710,118.818
"10414","3","7","3",3,"1","1","4",1,107,710,32.837
"10415","3","7","3",3,"1","1","4",1,251,773,33.696
"10416","3","7","3",3,"1","1","4",1,339,730,36.383
"10417","3","7","3",3,"1","1","4",2,101,710,378.516
"10418","3","7","3",3,"1","1","4",2,102,710,102.982
"10419","3","7","3",3,"1","1","4",2,107,710,289.391
"10420","3","7","3",3,"1","1","4",2,141,722,265.22
"10421","3","7","3",3,"1","1","4",2,292,771,201.449
"10422","3","7","3",3,"1","1","4",2,339,730,109.855
"10423","3","7","3",3,"1","1","5",1,233,771,57.199
"10424","3","7","3",3,"1","1","5",2,101,710,222.741
"10425","3","7","3",3,"1","1","5",2,102,710,112.906
"10426","3","7","3",3,"1","1","5",2,103,710,24.837
"10427","3","7","3",3,"1","1","5",2,141,722,207.254
"10428","3","7","3",3,"1","1","6",1,107,710,42.356
"10429","3","7","3",3,"1","1","6",2,102,710,47.412
"10430","3","7","3",3,"1","1","6",2,107,710,153.941
"10431","3","7","3",3,"1","2","1",1,101,710,68.367
"10432","3","7","3",3,"1","2","1",1,251,743,186.649
"10433","3","7","3",3,"1","2","1",1,292,741,175.576
"10434","3","7","3",3,"1","2","2",1,101,710,99.68
"10435","3","7","3",3,"1","2","2",1,102,710,34.189
"10436","3","7","3",3,"1","2","2",1,107,710,181.817
"10437","3","7","3",3,"1","2","2",1,241,743,175.548
"10438","3","7","3",3,"1","2","2",1,242,741,184.881
"10439","3","7","3",3,"1","2","2",1,243,741,141.986
"10440","3","7","3",3,"1","2","2",1,251,743,634.993
"10441","3","7","3",3,"1","2","2",1,251,771,59.435
"10442","3","7","3",3,"1","2","2",1,259,741,30.357
"10443","3","7","3",3,"1","2","2",1,272,743,133.057
"10444","3","7","3",3,"1","2","2",1,292,741,245.998
"10445","3","7","3",3,"1","2","2",1,301,741,190.019
"10446","3","7","3",3,"1","2","2",1,303,743,277.16
"10447","3","7","3",3,"1","2","2",1,311,743,84.008
"10448","3","7","3",3,"1","2","2",1,320,730,309.964
"10449","3","7","3",3,"1","2","2",1,339,730,170.85
"10450","3","7","3",3,"1","2","2",2,101,710,189.195
"10451","3","7","3",3,"1","2","2",2,102,710,104.215
"10452","3","7","3",3,"1","2","2",2,107,710,33.943
"10453","3","7","3",3,"1","2","3",1,101,710,27.035
"10454","3","7","3",3,"1","2","3",1,101,742,42.245
"10455","3","7","3",3,"1","2","3",1,102,710,40.08
"10456","3","7","3",3,"1","2","3",1,103,710,15.81
"10457","3","7","3",3,"1","2","3",1,107,710,427.853
"10458","3","7","3",3,"1","2","3",1,241,742,62.283
"10459","3","7","3",3,"1","2","3",1,242,743,21.318
"10460","3","7","3",3,"1","2","3",1,243,741,289.568
"10461","3","7","3",3,"1","2","3",1,251,743,132.405
"10462","3","7","3",3,"1","2","3",1,259,741,22.246
"10463","3","7","3",3,"1","2","3",1,259,743,446.805
"10464","3","7","3",3,"1","2","3",1,284,730,200.18
"10465","3","7","3",3,"1","2","3",1,311,743,303.82
"10466","3","7","3",3,"1","2","3",2,101,710,402.668
"10467","3","7","3",3,"1","2","3",2,102,710,227.72
"10468","3","7","3",3,"1","2","3",2,103,710,854.949
"10469","3","7","3",3,"1","2","3",2,107,710,107.779
"10470","3","7","3",3,"1","2","3",2,284,743,194.877
"10471","3","7","3",3,"1","2","4",1,101,710,117.115
"10472","3","7","3",3,"1","2","4",1,107,710,69.473
"10473","3","7","3",3,"1","2","4",1,233,743,28.512
"10474","3","7","3",3,"1","2","4",1,251,742,34.667
"10475","3","7","3",3,"1","2","4",1,251,743,159.524
"10476","3","7","3",3,"1","2","4",1,251,771,195.147
"10477","3","7","3",3,"1","2","4",1,251,773,256.14
"10478","3","7","3",3,"1","2","4",1,259,743,523.432
"10479","3","7","3",3,"1","2","4",1,291,741,175.459
"10480","3","7","3",3,"1","2","4",1,303,743,82.495
"10481","3","7","3",3,"1","2","4",1,311,743,72.898
"10482","3","7","3",3,"1","2","4",1,320,730,266.356
"10483","3","7","3",3,"1","2","4",1,332,730,72.186
"10484","3","7","3",3,"1","2","4",1,339,730,367.027
"10485","3","7","3",3,"1","2","4",2,101,710,994.502
"10486","3","7","3",3,"1","2","4",2,102,710,354.517
"10487","3","7","3",3,"1","2","4",2,103,710,868.424
"10488","3","7","3",3,"1","2","4",2,107,710,2254.922
"10489","3","7","3",3,"1","2","4",2,141,722,152.974
"10490","3","7","3",3,"1","2","4",2,162,730,157.535
"10491","3","7","3",3,"1","2","4",2,231,743,207.544
"10492","3","7","3",3,"1","2","4",2,259,743,453.318
"10493","3","7","3",3,"1","2","4",2,302,773,93.022
"10494","3","7","3",3,"1","2","4",2,303,741,103.636
"10495","3","7","3",3,"1","2","4",2,311,743,292.599
"10496","3","7","3",3,"1","2","4",2,311,773,95.517
"10497","3","7","3",3,"1","2","4",2,320,730,59.752
"10498","3","7","3",3,"1","2","5",1,101,710,78.671
"10499","3","7","3",3,"1","2","5",1,102,710,19.146
"10500","3","7","3",3,"1","2","5",1,103,710,23.645
"10501","3","7","3",3,"1","2","5",1,107,710,91.908
"10502","3","7","3",3,"1","2","5",1,222,773,17.366
"10503","3","7","3",3,"1","2","5",1,241,743,282.546
"10504","3","7","3",3,"1","2","5",1,251,742,168.617
"10505","3","7","3",3,"1","2","5",1,251,743,293.998
"10506","3","7","3",3,"1","2","5",1,259,741,238.38
"10507","3","7","3",3,"1","2","5",1,291,743,29.293
"10508","3","7","3",3,"1","2","5",1,311,743,121.85
"10509","3","7","3",3,"1","2","5",1,320,730,562.915
"10510","3","7","3",3,"1","2","5",1,320,742,345.89
"10511","3","7","3",3,"1","2","5",1,320,773,171.556
"10512","3","7","3",3,"1","2","5",1,339,730,131.628
"10513","3","7","3",3,"1","2","5",2,101,710,880.668
"10514","3","7","3",3,"1","2","5",2,102,710,1082.462
"10515","3","7","3",3,"1","2","5",2,103,710,793.678
"10516","3","7","3",3,"1","2","5",2,107,710,910.256
"10517","3","7","3",3,"1","2","5",2,111,710,76.794
"10518","3","7","3",3,"1","2","5",2,141,722,535.906
"10519","3","7","3",3,"1","2","5",2,221,722,182.041
"10520","3","7","3",3,"1","2","5",2,222,773,536.974
"10521","3","7","3",3,"1","2","5",2,243,741,27.37
"10522","3","7","3",3,"1","2","5",2,251,771,252.331
"10523","3","7","3",3,"1","2","5",2,259,743,188.411
"10524","3","7","3",3,"1","2","5",2,282,743,168.298
"10525","3","7","3",3,"1","2","5",2,291,741,169.344
"10526","3","7","3",3,"1","2","5",2,292,741,185.394
"10527","3","7","3",3,"1","2","5",2,311,773,54.504
"10528","3","7","3",3,"1","2","5",2,320,730,200.943
"10529","3","7","3",3,"1","2","6",1,107,710,32.151
"10530","3","7","3",3,"1","2","6",1,162,730,138.357
"10531","3","7","3",3,"1","2","6",1,251,743,135.979
"10532","3","7","3",3,"1","2","6",1,291,743,127.178
"10533","3","7","3",3,"1","2","6",1,311,743,128.12
"10534","3","7","3",3,"1","2","6",2,102,710,108.721
"10535","3","7","3",3,"1","2","6",2,103,710,82.761
"10536","3","7","3",3,"1","2","6",2,107,710,15.559
"10537","3","7","3",3,"1","2","6",2,112,710,15.916
"10538","3","7","3",3,"1","2","7",1,107,710,33.243
"10539","3","7","3",3,"1","3","1",2,259,741,150.31
"10540","3","7","3",3,"1","3","2",1,103,710,369.803
"10541","3","7","3",3,"1","3","2",1,107,710,104.568
"10542","3","7","3",3,"1","3","2",1,259,742,324.842
"10543","3","7","3",3,"1","3","2",1,281,743,144.788
"10544","3","7","3",3,"1","3","2",1,302,743,292.459
"10545","3","7","3",3,"1","3","2",1,311,743,374.435
"10546","3","7","3",3,"1","3","2",1,320,730,202.833
"10547","3","7","3",3,"1","3","2",1,339,730,64.275
"10548","3","7","3",3,"1","3","3",1,107,710,19.367
"10549","3","7","3",3,"1","3","3",1,251,743,216.112
"10550","3","7","3",3,"1","3","3",1,281,743,186.468
"10551","3","7","3",3,"1","3","3",1,303,743,78.329
"10552","3","7","3",3,"1","3","3",1,311,742,393.121
"10553","3","7","3",3,"1","3","3",1,311,743,231.733
"10554","3","7","3",3,"1","3","3",1,311,773,94.568
"10555","3","7","3",3,"1","3","3",1,320,730,264.81
"10556","3","7","3",3,"1","3","3",1,320,773,43.083
"10557","3","7","3",3,"1","3","3",1,339,730,333.223
"10558","3","7","3",3,"1","3","3",2,101,710,35.69
"10559","3","7","3",3,"1","3","3",2,103,710,150.606
"10560","3","7","3",3,"1","3","4",1,101,710,326.312
"10561","3","7","3",3,"1","3","4",1,102,710,43.2
"10562","3","7","3",3,"1","3","4",1,107,710,33.267
"10563","3","7","3",3,"1","3","4",1,231,773,181.899
"10564","3","7","3",3,"1","3","4",1,251,743,64.819
"10565","3","7","3",3,"1","3","4",1,292,741,176.924
"10566","3","7","3",3,"1","3","4",1,292,743,82.631
"10567","3","7","3",3,"1","3","4",1,303,743,72.92
"10568","3","7","3",3,"1","3","4",1,311,743,162.904
"10569","3","7","3",3,"1","3","4",1,320,730,453.299
"10570","3","7","3",3,"1","3","4",1,333,743,191.126
"10571","3","7","3",3,"1","3","4",1,339,730,143.56
"10572","3","7","3",3,"1","3","4",2,101,710,203.886
"10573","3","7","3",3,"1","3","4",2,102,710,377.187
"10574","3","7","3",3,"1","3","4",2,103,710,344.439
"10575","3","7","3",3,"1","3","4",2,107,710,98.527
"10576","3","7","3",3,"1","3","4",2,291,742,165.319
"10577","3","7","3",3,"1","3","4",2,311,742,31.651
"10578","3","7","3",3,"1","3","4",2,311,743,108.413
"10579","3","7","3",3,"1","3","4",2,320,730,30.534
"10580","3","7","3",3,"1","3","5",1,101,710,44.307
"10581","3","7","3",3,"1","3","5",1,102,710,49.105
"10582","3","7","3",3,"1","3","5",1,106,710,18.107
"10583","3","7","3",3,"1","3","5",1,241,742,84.994
"10584","3","7","3",3,"1","3","5",1,242,743,73.994
"10585","3","7","3",3,"1","3","5",1,303,743,53.453
"10586","3","7","3",3,"1","3","5",1,311,773,110.14
"10587","3","7","3",3,"1","3","5",1,320,730,403.626
"10588","3","7","3",3,"1","3","5",1,320,743,13.092
"10589","3","7","3",3,"1","3","5",1,339,730,170.058
"10590","3","7","3",3,"1","3","5",2,103,710,695.82
"10591","3","7","3",3,"1","3","5",2,107,710,177.574
"10592","3","7","3",3,"1","3","5",2,311,743,137.602
"10593","3","7","3",3,"1","3","5",2,311,773,266.512
"10594","3","7","3",3,"1","3","6",1,101,710,75.928
"10595","3","7","3",3,"1","3","6",1,162,730,178.019
"10596","3","7","3",3,"1","3","6",1,291,741,164.45
"10597","3","7","3",3,"1","3","6",1,303,743,33.264
"10598","3","7","3",3,"1","3","6",1,320,730,163.663
"10599","3","7","3",3,"1","3","7",1,102,710,30.642
"10600","3","7","3",3,"2","3","1",1,302,743,250.523
"10601","3","7","3",3,"2","3","2",1,107,710,107.086
"10602","3","7","3",3,"2","3","2",1,241,743,163.141
"10603","3","7","3",3,"2","3","2",1,251,771,141.313
"10604","3","7","3",3,"2","3","2",1,252,743,116.383
"10605","3","7","3",3,"2","3","2",1,262,741,291.037
"10606","3","7","3",3,"2","3","2",1,281,743,145.523
"10607","3","7","3",3,"2","3","2",1,285,741,31.114
"10608","3","7","3",3,"2","3","2",1,292,741,130.576
"10609","3","7","3",3,"2","3","2",1,311,743,769.186
"10610","3","7","3",3,"2","3","2",1,311,773,239.835
"10611","3","7","3",3,"2","3","2",1,313,743,156.644
"10612","3","7","3",3,"2","3","2",1,320,730,382.943
"10613","3","7","3",3,"2","3","2",1,320,743,209.489
"10614","3","7","3",3,"2","3","3",1,101,710,203.441
"10615","3","7","3",3,"2","3","3",1,107,710,435.64
"10616","3","7","3",3,"2","3","3",1,143,722,163.124
"10617","3","7","3",3,"2","3","3",1,222,773,23.397
"10618","3","7","3",3,"2","3","3",1,233,771,119.171
"10619","3","7","3",3,"2","3","3",1,242,743,187.626
"10620","3","7","3",3,"2","3","3",1,251,743,172.618
"10621","3","7","3",3,"2","3","3",1,259,742,46.302
"10622","3","7","3",3,"2","3","3",1,259,743,432.431
"10623","3","7","3",3,"2","3","3",1,281,742,301.557
"10624","3","7","3",3,"2","3","3",1,284,730,236.379
"10625","3","7","3",3,"2","3","3",1,291,742,108.508
"10626","3","7","3",3,"2","3","3",1,292,741,570.216
"10627","3","7","3",3,"2","3","3",1,292,743,382.149
"10628","3","7","3",3,"2","3","3",1,302,743,385.482
"10629","3","7","3",3,"2","3","3",1,311,742,244.373
"10630","3","7","3",3,"2","3","3",1,311,743,1741.639
"10631","3","7","3",3,"2","3","3",1,311,771,31.414
"10632","3","7","3",3,"2","3","3",1,311,773,199.164
"10633","3","7","3",3,"2","3","3",1,320,730,762.783
"10634","3","7","3",3,"2","3","3",1,320,743,194.836
"10635","3","7","3",3,"2","3","3",1,320,773,192.088
"10636","3","7","3",3,"2","3","3",1,339,730,335.74
"10637","3","7","3",3,"2","3","3",2,101,710,65.73
"10638","3","7","3",3,"2","3","3",2,107,710,568.328
"10639","3","7","3",3,"2","3","4",1,101,710,49.849
"10640","3","7","3",3,"2","3","4",1,102,710,47.099
"10641","3","7","3",3,"2","3","4",1,162,730,81.931
"10642","3","7","3",3,"2","3","4",1,241,742,166.59
"10643","3","7","3",3,"2","3","4",1,241,743,192.367
"10644","3","7","3",3,"2","3","4",1,242,743,145.287
"10645","3","7","3",3,"2","3","4",1,242,773,147.023
"10646","3","7","3",3,"2","3","4",1,243,741,217.976
"10647","3","7","3",3,"2","3","4",1,243,743,76.356
"10648","3","7","3",3,"2","3","4",1,251,743,218.87
"10649","3","7","3",3,"2","3","4",1,251,771,26.438
"10650","3","7","3",3,"2","3","4",1,251,773,865.467
"10651","3","7","3",3,"2","3","4",1,259,741,152.546
"10652","3","7","3",3,"2","3","4",1,259,743,870.734
"10653","3","7","3",3,"2","3","4",1,273,743,146.905
"10654","3","7","3",3,"2","3","4",1,284,730,263.505
"10655","3","7","3",3,"2","3","4",1,292,741,788.177
"10656","3","7","3",3,"2","3","4",1,292,743,19.823
"10657","3","7","3",3,"2","3","4",1,302,743,52.053
"10658","3","7","3",3,"2","3","4",1,303,743,439.529
"10659","3","7","3",3,"2","3","4",1,311,743,1786.29
"10660","3","7","3",3,"2","3","4",1,311,771,84.974
"10661","3","7","3",3,"2","3","4",1,311,773,407.273
"10662","3","7","3",3,"2","3","4",1,320,730,958.476
"10663","3","7","3",3,"2","3","4",1,332,730,86.614
"10664","3","7","3",3,"2","3","4",1,333,743,168.566
"10665","3","7","3",3,"2","3","4",1,339,730,1486.623
"10666","3","7","3",3,"2","3","4",2,101,710,70.835
"10667","3","7","3",3,"2","3","4",2,102,710,121.434
"10668","3","7","3",3,"2","3","4",2,103,710,39.822
"10669","3","7","3",3,"2","3","4",2,107,710,476.521
"10670","3","7","3",3,"2","3","4",2,142,722,30.635
"10671","3","7","3",3,"2","3","4",2,303,743,147.816
"10672","3","7","3",3,"2","3","4",2,311,743,164.137
"10673","3","7","3",3,"2","3","4",2,311,773,455.466
"10674","3","7","3",3,"2","3","5",1,101,710,257.788
"10675","3","7","3",3,"2","3","5",1,102,710,287.597
"10676","3","7","3",3,"2","3","5",1,107,710,18.053
"10677","3","7","3",3,"2","3","5",1,141,722,296.008
"10678","3","7","3",3,"2","3","5",1,162,730,243.869
"10679","3","7","3",3,"2","3","5",1,222,741,226.788
"10680","3","7","3",3,"2","3","5",1,232,743,175.463
"10681","3","7","3",3,"2","3","5",1,241,743,75.353
"10682","3","7","3",3,"2","3","5",1,242,741,187.398
"10683","3","7","3",3,"2","3","5",1,251,742,186.511
"10684","3","7","3",3,"2","3","5",1,251,743,1335.554
"10685","3","7","3",3,"2","3","5",1,251,771,259.145
"10686","3","7","3",3,"2","3","5",1,251,773,379.968
"10687","3","7","3",3,"2","3","5",1,259,743,106.653
"10688","3","7","3",3,"2","3","5",1,292,741,302.391
"10689","3","7","3",3,"2","3","5",1,292,743,323.491
"10690","3","7","3",3,"2","3","5",1,303,743,286.876
"10691","3","7","3",3,"2","3","5",1,311,742,75.761
"10692","3","7","3",3,"2","3","5",1,311,743,496.558
"10693","3","7","3",3,"2","3","5",1,311,771,75.883
"10694","3","7","3",3,"2","3","5",1,311,773,100.981
"10695","3","7","3",3,"2","3","5",1,320,730,730.822
"10696","3","7","3",3,"2","3","5",1,320,773,224.977
"10697","3","7","3",3,"2","3","5",1,332,730,157.89
"10698","3","7","3",3,"2","3","5",1,339,730,270.502
"10699","3","7","3",3,"2","3","5",2,101,710,46.671
"10700","3","7","3",3,"2","3","5",2,107,710,57.858
"10701","3","7","3",3,"2","3","5",2,259,773,31.994
"10702","3","7","3",3,"2","3","5",2,292,741,234.906
"10703","3","7","3",3,"2","3","5",2,311,743,175.731
"10704","3","7","3",3,"2","3","5",2,311,773,407.873
"10705","3","7","3",3,"2","3","6",1,101,710,192.711
"10706","3","7","3",3,"2","3","6",1,141,722,194.048
"10707","3","7","3",3,"2","3","6",1,162,730,130.176
"10708","3","7","3",3,"2","3","6",1,222,773,212.786
"10709","3","7","3",3,"2","3","6",1,241,743,31.035
"10710","3","7","3",3,"2","3","6",1,251,743,133.089
"10711","3","7","3",3,"2","3","6",1,259,741,13.02
"10712","3","7","3",3,"2","3","6",1,259,742,23.077
"10713","3","7","3",3,"2","3","6",1,259,743,132.809
"10714","3","7","3",3,"2","3","6",1,273,741,139.625
"10715","3","7","3",3,"2","3","6",1,303,743,138.771
"10716","3","7","3",3,"2","3","6",1,311,742,126.519
"10717","3","7","3",3,"2","3","6",2,102,710,125.257
"10718","3","7","3",3,"2","3","6",2,107,710,23.506
"10719","3","7","3",3,"2","3","6",2,311,773,123.503
"10720","3","7","3",3,"2","4","2",1,107,710,119.023
"10721","3","7","3",3,"2","4","2",1,241,743,361.889
"10722","3","7","3",3,"2","4","2",1,251,773,64.885
"10723","3","7","3",3,"2","4","2",1,259,741,47.736
"10724","3","7","3",3,"2","4","2",1,291,743,203.343
"10725","3","7","3",3,"2","4","2",1,292,741,208.666
"10726","3","7","3",3,"2","4","2",1,292,743,412.491
"10727","3","7","3",3,"2","4","2",1,303,741,388.003
"10728","3","7","3",3,"2","4","2",1,311,743,594.135
"10729","3","7","3",3,"2","4","2",1,311,771,133.775
